Name,CC4h_1,CC4h_2,CC4h_3,GC4h_1,GC4h_2,GC4h_3
Snta1,826,602,505,426,419,461
Cbfa2t2,1837,1383,1396,1405,1553,1562
Necab3,67,31,32,29,37,30
1700003F12Rik,6,0,0,2,4,6
Actl10,4,4,4,8,0,2
E2f1,2727,1775,4721,905,713,934
Pxmp4,85,48,150,90,65,83
4930519P11Rik,2,6,4,0,0,0
Zfp341,739,416,894,461,348,573
Gm14198,0,0,0,0,0,3
Chmp4b,10138,8153,5478,4952,6709,5387
Gm14216,2,2,9,1,1,2
Gm14214,6,2,1,1,2,3
Raly,10047,8706,8652,4927,6624,5622
a,4349,4148,2825,7798,10035,8030
Eif2s2,13335,11044,12364,4606,5600,5124
Gm14226,1744,2151,1108,1840,2489,2196
Ahcy,1579,1498,1115,842,881,907
Gm45609,5,8,12,6,11,5
2310005A03Rik,0,1,0,0,1,0
Itch,3887,2935,2312,2780,3042,2938
Dynlrb1,3939,3255,3154,1829,2003,1970
Map1lc3a,3592,2582,2388,2081,3078,2460
Pigu,1539,1188,1428,1234,978,1442
Mir695,0,0,0,0,0,0
Trp53inp2,5488,4760,4805,6230,8260,7178
Ncoa6,4095,2692,4715,2769,3088,2867
Ggt7,359,293,277,489,473,482
Acss2,212,155,124,191,138,218
Acss2os,0,0,0,0,0,0
Gss,848,722,553,562,747,695
Gssos2,0,0,0,0,0,0
Gssos1,4,1,0,1,0,6
Gm14257,0,2,0,0,0,0
Myh7b,27,56,16,36,24,44
Mir499,0,0,0,0,0,0
Trpc4ap,8218,5741,7367,5271,6203,6101
Gm22334,0,0,0,0,0,0
Edem2,3361,2266,3245,1362,1234,1390
Gm17581,0,0,0,0,0,0
Procr,10454,9522,6345,2583,3878,2938
Mmp24,80,52,161,27,36,23
BC029722,219,164,118,110,118,126
Eif6,7469,5405,7142,2385,3219,2861
Gm16098,2,0,9,4,4,4
Fam83c,28,6,25,8,0,10
Uqcc1,1560,1076,2014,741,662,800
Gm15557,0,0,0,0,0,0
Gdf5,0,2,0,0,2,0
Cep250,1832,1102,1555,1381,814,1249
6430550D23Rik,33,31,38,44,22,32
Ergic3,5851,4405,4317,4105,4325,4571
Fer1l4,0,1,4,52,61,83
Spag4,213,174,152,172,220,181
Cpne1,97,94,92,94,99,100
Gm28036,27,5,19,28,34,25
Gm37274,56,12,38,26,12,18
Rbm12,1584,1507,1053,1215,1600,1458
Nfs1,857,570,1064,499,439,575
Romo1,1521,1162,1078,355,499,458
Rbm39,15435,13127,11476,15773,18104,18467
Phf20,2767,1361,5035,1313,1066,1376
Scand1,1767,1206,1329,641,738,698
Cnbd2,386,215,321,231,235,301
Gm22759,0,0,0,0,0,0
Gm14252,0,4,0,0,0,0
Gm14170,0,0,0,0,0,0
Gm22316,0,0,0,0,0,0
2900097C17Rik,8101,6597,4458,4772,5812,5203
Gm22758,0,0,0,0,0,0
Epb41l1,5192,3773,2909,4759,5070,5562
Gm14225,0,0,6,2,0,0
Gm14224,0,0,0,0,0,0
Aar2,1084,945,702,667,823,752
Gm14168,52,55,48,46,41,44
Gm14169,0,0,0,1,4,0
Dlgap4,4764,2641,7083,2772,3121,3101
Gm14174,0,0,0,0,0,0
4930405A21Rik,10,4,30,16,14,2
Myl9,9,4,0,264,344,517
Gm14230,110,61,96,58,41,62
Tgif2,282,172,435,136,112,162
5430405H02Rik,236,139,188,280,176,331
Gm37790,35,15,12,19,26,10
4930518I15Rik,29,22,37,35,32,72
Gm27651,0,3,0,0,1,2
Rab5if,5304,4469,3440,2485,3027,2672
Sla2,101,73,286,29,46,59
Ndrg3,867,490,491,575,449,557
Gm27653,0,0,0,0,0,0
Dsn1,1839,1219,3320,673,647,781
Soga1,2047,1617,1047,2423,2819,2495
Tldc2,0,0,0,0,2,7
Samhd1,1878,1385,2703,1113,1022,1264
Rbl1,1863,1564,1572,1452,1318,1427
Mroh8,60,10,9,30,24,21
Rpn2,20278,16495,12091,18193,20540,21914
Ghrh,140,125,53,8,10,4
Manbal,1778,1520,1271,722,816,738
Src,2491,1768,1289,1817,1916,2018
Gm14286,90,94,84,59,80,71
Blcap,2741,2125,3356,1725,1624,1782
Nnat,3441,3187,2051,2094,2208,2815
Gm23134,0,0,0,0,0,0
Platr27,0,0,0,0,0,0
Gm25407,0,0,0,0,0,0
Gm23463,0,0,0,0,0,0
Ctnnbl1,2806,1543,4058,720,799,830
Vstm2l,21,6,21,2,3,0
Tti1,1573,1014,1773,1051,751,1103
Rprd1b,1782,1659,957,1172,1263,1171
2010009K17Rik,0,0,0,1,0,0
Tgm2,16,25,41,307,437,610
Gm20412,0,0,0,0,0,0
D630003M21Rik,4,5,2,8,11,6
1700060C20Rik,0,0,0,0,0,0
Mir7685,0,0,0,0,0,0
Bpi,2,1,1,1,0,1
Lbp,21,10,54,58,65,86
Snhg17,2758,2784,2117,2076,2487,2400
Gm24411,0,0,0,0,0,0
Gm26003,0,0,0,0,0,0
Gm23925_1,0,0,0,0,0,0
Gm23925_2,0,0,0,0,0,0
Snhg11,364,225,204,439,450,426
Gm25187,0,0,0,0,0,0
Gm25129,0,0,0,0,0,0
Ralgapb,4361,2837,4851,3016,3000,3308
Gm24379,0,0,1,0,0,0
Adig,7,6,4,4,2,6
Arhgap40,2,0,7,16,3,0
Gm14204,2,3,1,0,1,1
Slc32a1,6,6,1,0,4,4
Gm14205,0,0,0,0,0,0
Actr5,1155,879,750,867,727,799
Mir3474,0,0,0,0,0,0
Ppp1r16b,830,1088,480,329,347,304
Gm26141,0,0,0,0,0,0
Fam83d,1735,1527,1084,1159,1185,1256
Dhx35,649,521,455,644,584,746
Gm44319,0,0,0,0,0,0
Gm25090,0,0,0,0,0,0
Gm14223,0,2,0,1,0,0
4933416E03Rik,2,0,0,0,0,0
9130015L21Rik,1,0,1,0,0,0
Gm826,1,1,1,5,5,2
Mafb,185,184,112,215,375,305
Gm14221,197,276,218,189,182,182
Gm14222,0,0,23,0,2,0
Gm23968,0,0,0,0,0,0
Top1,27986,26381,20414,27786,38402,32550
Plcg1,4123,3111,2732,4156,4105,4557
Gm27206,0,0,0,0,6,2
Zhx3,1021,657,2044,1015,896,979
Gm16751,9,11,4,8,11,17
Lpin3,1076,663,709,748,671,936
Emilin3,48,27,82,20,27,49
Gm14228,2,0,9,0,2,0
Chd6,3798,2516,3444,4702,4886,4938
Gm25561,0,0,0,0,0,0
Gm45447,0,2,0,5,0,2
Gm14243,4,4,7,0,1,0
Gm14242,0,0,0,0,0,0
Gm14241,0,0,0,0,0,0
Gm29229,0,0,0,0,0,0
Ptprt,630,493,877,166,145,142
Ptprtos,0,0,0,1,0,0
9430021M05Rik,69,10,117,2,14,4
Gm14246,0,0,0,0,0,0
Gm22936,0,0,0,0,0,0
Gm24478,0,0,0,0,0,0
Gm14255,2,4,0,1,1,2
Srsf6,15434,14052,9241,12051,12924,14225
L3mbtl1,28,6,56,5,10,6
Sgk2,0,0,0,2,2,0
Ift52,614,437,780,538,459,566
Mybl2,3956,2021,7717,850,764,901
Mir7003,0,0,0,0,0,0
Gtsf1l,2,0,6,0,0,0
Gm22174,0,0,0,0,0,0
Gm11454,12,22,34,5,6,14
Gm14254,5,14,0,5,0,0
Tox2,13848,12930,8154,9103,11869,9796
Jph2,70,64,27,693,616,714
Oser1,6139,2938,13997,1295,1382,1429
2900093K20Rik,20,12,6,20,10,18
Gdap1l1,5,4,7,4,2,7
Fitm2,336,254,276,188,161,261
2310001K24Rik,1,8,4,0,2,0
R3hdml,60,14,128,2,6,2
Hnf4aos,35,4,27,0,2,0
Hnf4a,2,3,16,1,2,1
Gm25881,0,0,0,0,0,0
Ttpal,1605,1266,1446,1483,1471,1560
Serinc3,7496,6445,4325,9406,9577,10477
0610039K10Rik,9,9,5,6,6,14
Pkig,1116,863,810,471,441,529
Gm16316,10,0,0,0,0,0
Ada,292,169,341,89,113,166
Wisp2,0,0,0,28,45,49
Kcnk15,3,0,0,18,12,10
Rims4,839,566,397,9272,11280,9892
Ywhab,12786,10557,8786,7542,9448,8603
Pabpc1l,2066,725,4602,140,178,204
Tomm34,2170,1574,1896,1895,2105,2213
Stk4,2465,2006,1685,1779,1966,1859
Gm11455,2,0,0,2,2,0
n-R5s207,0,0,0,0,0,2
Kcns1,1,0,6,0,0,0
Wfdc5,0,0,0,0,0,0
A730032A03Rik,10,1,8,2,3,1
Wfdc12,0,1,0,0,1,0
Wfdc15a,12,2,27,0,0,0
Wfdc15b,6,0,0,0,0,0
Svs2,0,0,0,0,0,0
Svs3b,0,0,0,1,0,0
Svs4,0,1,0,0,0,0
Svs3a,0,1,0,0,0,0
Svs6,1,0,0,0,0,0
Svs5,0,0,0,4,4,4
Slpi,4,1,2,15,16,40
Mir7678,0,0,0,0,0,0
Matn4,1,0,0,0,2,4
Rbpjl,0,0,0,0,3,0
Sdc4,2255,1522,1096,1832,1793,2406
Sys1,1088,775,846,429,601,523
Gm14302,8,0,0,0,0,1
Gm20458,20,14,18,22,24,25
Trp53tg5,1,0,0,0,0,0
Dbndd2,31,16,22,15,29,17
Pigt,3916,3201,2256,3738,3893,4610
Gm14317,0,0,0,1,0,0
Wfdc2,0,1,0,0,2,2
Spint3,0,0,0,1,1,0
Wfdc6a,4,0,0,2,0,4
Eppin,8,11,0,8,13,14
Wfdc8,2,10,1,12,6,14
Gm25512,0,0,0,0,0,0
Wfdc6b,2,20,2,8,8,14
Gm24473,0,0,0,0,0,0
Wfdc16,0,0,0,0,0,0
Wfdc9,2,4,0,5,1,2
Wfdc10,215,201,102,73,56,79
Wfdc11,0,0,0,4,2,2
Wfdc13,0,0,0,1,2,1
Spint4,0,0,0,0,0,0
Spint5,0,0,2,0,0,0
Wfdc3,150,28,320,10,9,29
Dnttip1,2456,1870,1415,1240,1464,1410
Gm11457,36,40,32,24,21,33
Gm22596,2,4,2,4,4,4
Ube2c,6906,5973,4192,2874,3440,3041
Tnnc2,2,0,8,2,3,2
Snx21,913,619,529,751,646,733
Acot8,704,551,658,549,600,661
Zswim3,1122,468,2896,110,132,177
Zswim1,747,402,829,370,307,415
Spata25,0,2,0,2,0,0
Neurl2,37,17,20,59,24,18
Ctsa,3066,2501,1955,3199,3210,3882
Pltp,29,24,11,58,68,86
Pcif1,2713,2100,2187,2156,2830,2842
Zfp335,3014,2501,2032,2690,2884,2959
Zfp335os,309,389,223,277,320,323
Mmp9,45,2,54,20,42,114
Slc12a5,405,225,890,119,105,91
Ncoa5,3873,2780,3084,2504,2587,2894
Cd40,2,0,0,2,3,0
1700025C18Rik,0,1,8,0,0,0
Cdh22,4,0,8,3,3,1
Gm14397,0,0,0,0,0,0
Gm25569,0,0,0,0,0,0
Slc35c2,1906,1377,1829,1097,1010,1153
Elmo2,1496,1086,767,1709,1419,1621
Zfp663,0,0,0,1,0,0
Zfp334,2254,1742,1911,1599,1649,1594
Ocstamp,0,0,1,0,6,4
Slc13a3,3,3,15,9,2,3
Gm14437,0,0,0,0,0,0
Trp53rka,1092,876,865,599,568,733
Slc2a10,1155,582,2589,265,254,359
Eya2,1016,990,564,550,579,630
Gm28163,0,0,0,0,0,0
Zmynd8,2515,1667,1649,1912,1582,1836
BC046401,0,0,0,0,0,0
Gm11465,0,0,0,0,0,1
Gm22692,0,0,0,0,0,0
Platr29,1,0,1,0,1,0
Gm11464,2,0,0,2,0,2
Ncoa3,3720,2503,5729,1875,1864,1983
Sulf2,47957,42189,26845,35512,39424,38101
Gm22687,0,0,0,0,0,0
Gm11466,0,0,0,0,0,0
Gm11467,0,0,0,0,0,0
Gm11468,366,441,256,96,92,85
Gm14268,2,8,7,2,0,6
5031425F14Rik,12,2,2,6,4,4
Prex1,969,542,2141,363,300,405
Gm23152,0,0,0,0,0,0
Gm25265,0,0,0,0,0,0
Gm24477,0,0,0,0,0,0
Trp53rkb,342,281,324,150,216,191
Arfgef2,1246,770,1876,720,670,760
Cse1l,5027,4800,3399,3853,4556,4342
Gm17096,17,22,26,27,38,18
Stau1,9611,6220,12052,4355,5025,4653
Ddx27,3612,3049,2705,2171,2460,2435
Znfx1,2455,1181,3968,1382,1322,1516
Zfas1,2585,1528,1946,1291,1240,1387
Gm27494,0,0,0,0,0,0
Gm25878,0,0,0,0,0,0
Gm23201,0,0,0,0,0,0
Snord12,0,0,0,0,0,0
Kcnb1,33,18,8,365,556,439
1110018N20Rik,0,2,4,20,41,41
Ptgis,1170,1217,1229,987,858,1322
Gm14291,6,2,0,1,2,0
B4galt5,1642,1418,1380,2484,2932,3125
Slc9a8,1294,1275,1020,1290,1351,1466
Spata2,2253,1576,2105,1571,2147,1818
Rnf114,5571,3034,8983,2147,2065,2059
Snai1,27,7,30,121,92,252
Gm11476,125,98,184,182,153,237
Ube2v1,466,453,248,271,309,277
Gm20431,12,11,8,12,3,23
Tmem189,1582,1082,906,943,751,953
Gm22355,0,0,0,0,0,0
Gm14320,0,0,0,0,0,0
Cebpb,21620,14094,12527,10333,11039,9880
A530013C23Rik,60,52,58,43,33,28
Gm14321,147,61,46,184,135,185
9230111E07Rik,81,10,40,60,35,82
1200007C13Rik,0,12,5,0,11,10
Gm14319,6,0,2,16,2,8
Ptpn1,3063,2778,1803,2209,2676,2498
Ripor3,4,14,7,44,34,43
Gm14236,49,24,17,16,14,24
Gm24327,0,0,0,0,0,0
Pard6b,889,461,2085,193,132,194
Gm14235,0,0,0,2,2,0
E130018N17Rik,0,6,0,2,2,0
Gm24561,0,0,0,6,0,0
Adnp,517,535,212,431,544,373
Gm20716,49,36,27,58,51,64
Dpm1,498,398,279,497,509,515
Mocs3,721,490,432,361,330,429
Kcng1,6,1,19,0,7,5
Gm14262,0,0,0,0,1,0
Gm22704,0,0,0,0,0,0
Nfatc2,249,66,260,43,36,70
Atp9a,4090,3202,4211,2009,2294,2512
Mir7004,0,0,0,0,0,0
Sall4,2793,1507,9435,48,100,98
Gm14261,6,4,4,0,0,0
Gm25214,0,0,0,0,0,0
Zfp64,2449,2327,1579,1100,1599,1295
1700017J07Rik,0,0,0,0,0,0
Gm14260,0,0,0,0,0,0
Gm9873,4,4,0,0,0,2
Gm26469,0,0,0,0,0,0
Gm14258,1,0,0,1,0,0
9430093N23Rik,0,0,0,0,0,0
Gm14250,0,0,0,0,0,0
4930529I22Rik,0,0,0,0,1,0
Gm14249,3,0,1,3,0,0
Gm11011,1,0,0,1,0,1
Gm34294,2,2,8,9,0,12
Tshz2,110,81,100,112,131,198
Gm26883,0,0,0,2,0,0
AY702102,0,0,0,0,0,0
A630075F10Rik,0,0,0,1,0,0
Zfp217,3684,2198,1963,2215,2096,2248
Gm17619,0,0,0,2,2,4
Bcas1,145,102,542,12,12,15
Bcas1os2,0,2,4,0,0,1
Bcas1os1,0,0,0,0,0,4
Cyp24a1,3,4,8,6,10,2
Pfdn4,2725,1994,3434,818,1028,982
Gm16796,89,28,75,22,31,14
Gm14637,6,0,0,0,0,2
4930470P17Rik,10,0,12,0,0,0
Gm14264,2,0,0,0,0,0
Dok5,214,168,51,124,228,116
Gm14266,2,1,2,2,1,0
Gm14640,0,0,0,0,0,0
1700007M16Rik,0,0,0,0,0,0
Gm26489,0,0,0,0,0,0
1700028P15Rik,0,0,1,0,0,0
Gm14272,40,8,80,4,6,2
Gm14641,66,21,181,4,0,8
Cbln4,18,3,28,0,0,0
Gm14271,16,5,12,0,1,0
Gm44301,0,1,0,0,0,0
Mc3r,0,0,0,0,0,0
Gm14275,2,0,3,1,0,0
Gm14273,3,5,1,7,6,1
Fam210b,450,196,337,379,324,348
Aurka,4723,3405,5856,1920,2008,1918
Cstf1,2904,2473,2886,1650,1718,1855
Cass4,8,1,1,6,4,5
Gm14455,26,6,5,4,9,12
Rtf2,2648,2000,2960,1855,2131,2146
Gcnt7,4,6,2,11,8,10
Fam209,13,16,6,10,22,12
Tfap2c,259,123,938,9,12,22
Gm22773,0,0,0,0,0,0
Bmp7,40,12,53,54,77,108
Spo11,1,0,0,2,0,0
Rae1,4368,2998,3535,2853,2902,2966
Rbm38,7084,3446,17036,1036,1143,1102
Gm20490,0,0,0,0,0,0
Gm14453,0,0,2,4,0,6
Ctcfl,1,0,1,0,2,2
Ctcflos,0,0,0,0,0,1
Pck1,0,1,0,0,8,2
Zbp1,7,8,25,8,8,10
Pmepa1,7215,5715,4374,1547,2322,1700
Pmepa1os,0,0,4,0,0,1
Gm14642,0,0,0,0,0,1
1700021F07Rik,76,23,74,2,0,2
Ankrd60,0,1,1,1,5,3
Rab22a,3867,3225,3344,2430,3144,2597
Mir6340,0,0,0,0,0,0
1700010B08Rik,0,4,1,0,0,2
Vapb,6666,5213,4022,4280,4918,4797
Stx16,3445,2081,1830,3007,2420,2851
Npepl1,4459,3615,3122,3118,2880,3596
Gm10714,6,13,9,3,7,1
Gm27591,0,0,0,0,0,0
Mir296,0,0,0,0,0,0
Mir298,0,0,0,0,0,0
Nespas,77,46,46,100,94,70
Gnas,21109,17990,12190,9427,13768,9992
Gm27899,0,0,0,0,0,0
Gm27869,0,0,0,0,0,0
Gm27849,0,0,0,0,0,0
Gm20721,36,42,28,23,22,35
Nelfcd,2172,1655,1852,1543,1601,1812
Ctsz,5994,4462,3085,3289,3381,3414
Tubb1,0,3,4,0,2,2
Atp5e,5411,3924,3722,1308,1519,1529
Prelid3b,2249,2101,1691,1364,1725,1612
Zfp831,5,3,5,1,2,0
Edn3,1,2,0,1,10,6
Gm14617,0,0,0,6,0,0
Gm14618,2,0,1,0,0,0
Gm14616,0,0,0,1,1,0
Gm14444,0,0,0,0,2,0
Gm14393,2,3,0,3,0,2
Gm14399,77,32,52,66,27,69
Gm14443,29,3,33,19,6,26
Gm14391,188,103,76,188,128,180
Gm14440,0,0,0,0,0,0
Gm4631,185,149,111,199,169,220
Zfp968,5,12,10,26,12,10
Gm4724,4,2,4,6,8,6
Zfp965,0,0,2,12,6,10
Gm11007,0,0,0,0,0,0
Zfp969,0,0,0,0,0,0
Gm2007,0,0,0,0,0,0
Gm14288,4,0,0,0,1,5
Gm6710,19,17,14,26,31,44
Zfp966,53,70,10,172,90,120
Gm2026,0,9,4,11,2,9
Gm11008,6,4,8,11,1,4
Gm2004,0,0,0,0,0,0
2210418O10Rik,0,0,0,0,0,0
Gm11009,0,0,0,0,0,0
Gm14435,14,14,4,26,17,50
Gm14434,0,0,0,0,0,0
Zfp967,0,0,0,0,0,0
Gm14308,52,25,39,68,26,72
Zfp973,1036,624,656,1175,886,1210
Gm14305,37,30,47,28,23,40
Gm14295,138,103,70,104,87,112
Gm14408,0,0,0,0,0,2
Gm14296,165,80,42,253,168,257
Gm14419,14,8,8,6,4,13
Gm14401,1,6,2,2,8,0
Gm14410,629,479,392,562,586,556
Gm14409,2,0,0,5,2,0
Gm14412,9,6,0,6,9,5
Gm14418,8,4,8,2,4,4
Zfp970,101,86,86,217,204,220
Gm14403,18,14,9,37,21,16
Gm14406,12,2,0,0,2,2
Gm14322,1,0,8,2,2,0
Gm14325,51,20,51,106,87,102
Gm14327,8,20,14,20,8,16
Zfp972,122,68,48,57,77,80
Gm14326,328,156,201,245,196,295
Zfp971,96,55,24,153,99,173
Gm26869,21,15,23,59,45,39
Zfp931,78,34,86,75,28,68
Phactr3,272,139,802,2,28,23
Sycp2,336,184,1066,16,14,21
Ppp1r3d,528,268,1377,24,39,37
Fam217b,34,18,29,18,26,20
Cdh26,0,0,2,0,2,0
4930591A17Rik,0,0,1,0,0,0
Cdh4,212,90,661,27,31,39
Taf4,3712,2925,4204,3032,2864,2917
4921531C22Rik,83,119,185,90,62,70
Lsm14b,12105,6356,26833,3445,3422,3581
Psma7,8007,6245,5471,3310,3495,3480
Ss18l1,855,537,780,858,538,624
Mtg2,567,335,432,378,278,375
Hrh3,0,1,1,0,0,0
Gm17180,0,0,0,0,0,0
Osbpl2,1589,1071,1236,840,936,1016
Adrm1,3371,2825,2421,1834,2357,2242
Lama5,1263,710,2294,1160,1185,1472
Mir7005,0,0,0,0,0,0
Rps21,10907,9228,7532,3941,4061,4491
Mir3091,6,2,1,0,2,3
Cables2,1219,850,895,956,937,1094
Rbbp8nl,6,7,14,6,6,16
Gata5,1,1,0,7,4,24
Gata5os,0,0,0,0,0,0
B230312C02Rik,0,1,1,0,0,0
Mir1a-1,0,0,0,0,0,0
Mir133a-2,0,0,0,0,0,0
Slco4a1,258,132,727,53,41,61
Ntsr1,2,10,17,3,0,2
Mrgbp,2220,1340,2235,1388,1130,1516
Ogfr,3429,2969,1819,2759,3230,3027
Col9a3,109,43,287,96,80,101
Tcfl5,41,10,69,11,6,12
Dido1,4307,3187,2731,4438,4511,4787
Gm22502,0,0,0,0,0,0
Gid8,1701,1338,1403,972,1223,1266
Slc17a9,189,45,108,90,75,140
Gm14343,0,0,0,0,0,2
Bhlhe23,0,0,0,0,0,0
Gm14340,0,1,0,0,1,0
Gm14342,73,31,222,4,4,4
Gm14344,0,0,0,0,0,0
Gm22842,0,0,0,0,0,0
Gm14339,0,0,0,0,0,0
Mir124a-3,0,0,0,0,0,0
Gm27032,0,0,0,0,0,2
Ythdf1,4248,3599,2769,2470,3179,2651
Birc7,2,4,2,0,2,3
Nkain4,4,1,1,36,19,51
Gm14341,0,0,0,0,1,0
Arfgap1,8207,6447,5253,5191,5745,5638
9230112E08Rik,206,179,70,209,246,249
Col20a1,330,387,174,518,626,618
Chrna4,1718,1929,838,124,257,139
Kcnq2,2,4,8,0,0,1
Eef1a2,0,0,0,0,1,2
Gm24892,0,0,0,0,0,0
Ppdpf,1386,1062,948,655,795,664
Ptk6,0,0,0,0,2,0
Srms,1,1,1,0,4,2
Fndc11,0,0,0,0,0,0
Helz2,1616,1418,908,2432,3181,2436
Gmeb2,2233,2052,1549,2110,2702,2491
Stmn3,0,0,1,0,3,0
Rtel1,1756,1420,1601,1380,1027,1583
Arfrp1,1461,960,808,1119,1118,1199
Zgpat,1872,1231,842,1444,1450,1589
Lime1,80,30,21,46,44,61
Zbtb46,1278,668,1500,971,873,953
Gm22708,0,0,0,0,0,0
Abhd16b,4,0,16,2,6,8
Tpd52l2,3209,2028,3146,1749,1737,1888
Gm25184,0,0,0,0,2,2
Dnajc5,8346,6837,4855,4774,5671,5052
Uckl1,839,619,739,853,808,910
Uckl1os,82,34,15,57,58,22
Zfp512b,4015,2965,3162,3806,3800,4333
Mir7006,0,0,0,0,0,0
Prpf6,4442,2957,4851,2683,2860,2883
Samd10,411,258,739,190,153,236
Gm29797,59,38,110,22,10,11
Gm25879,0,0,0,0,0,0
Sox18,248,162,99,276,265,432
Tcea2,270,242,170,236,214,259
Rgs19,1699,988,899,767,661,771
Lkaaear1,0,0,0,0,4,0
Oprl1,46,36,24,50,36,50
Myt1,125,24,208,2,6,2
Pcmtd2,1192,671,680,1978,1448,1860
Polr3k,1335,835,1543,759,647,757
Gm14496,1,0,0,0,0,0
Gm28002,0,0,0,0,0,0
Gm27460,0,0,0,0,0,0
Gm37338,0,0,0,0,0,0
Hnf4g,4,4,8,7,5,7
Gm23237,0,0,0,1,0,0
Gm23976,0,0,0,0,0,0
n-R5s194,0,0,0,0,0,0
Gm22944,0,0,0,0,0,0
1110015O18Rik,0,1,0,0,0,0
Gm17308,2,0,0,8,6,8
2700069I18Rik,1,5,15,7,6,0
Gm10748,0,1,0,1,2,2
Zfhx4,748,465,385,812,670,800
4930555M17Rik,0,0,0,0,0,0
Pex2,1390,1185,957,929,993,1159
Gm8797,30,20,37,21,12,19
Gm37350,14,35,10,151,176,170
Gm25352,0,0,0,0,0,0
Gm25144,0,0,0,0,0,0
Gm23147,0,4,0,0,8,2
1700008P02Rik,0,0,1,0,0,0
Gm22074,0,0,0,0,0,0
Pkia,156,134,78,147,328,247
Gm23592,0,0,0,0,0,0
Zc2hc1a,983,804,797,640,662,747
Il7,2916,2689,2278,1000,2074,1352
Gm16685,110,117,129,51,97,78
1700010I02Rik,7,0,0,3,0,0
Gm24614,0,0,0,0,0,0
Stmn2,18,22,31,2,9,7
Gm32496,6,4,31,0,0,4
Hey1,630,520,505,994,2166,1115
Gm23670,0,0,0,0,0,0
C230057A21Rik,9,2,27,2,0,0
Gm37647,4,4,10,16,13,12
Mrps28,1363,1146,1068,558,727,729
Tpd52,4730,3377,7523,1435,1726,1677
4930539M17Rik,0,0,1,4,1,4
Zbtb10,961,703,1330,1019,1180,1167
Gm22604,0,0,0,0,0,0
C030034L19Rik,12,12,38,3,11,3
Zfp704,1655,1146,1099,1897,1720,2390
Gm38001,4,0,0,0,0,0
Pag1,234,164,570,197,223,211
Gm16337,0,0,0,0,0,0
Gm24786,0,0,0,0,0,0
Fabp5,3568,3251,2666,822,1056,1024
Gm38335,0,0,0,2,0,0
Gm9833,0,5,2,2,3,4
Pmp2,0,0,0,0,0,0
Gm37389,2,1,0,4,2,2
Fabp9,6,4,4,0,0,0
Fabp4,81,76,84,245,241,294
4632432E15Rik,0,4,7,0,2,1
1700029B24Rik,0,0,0,0,0,0
Fabp12,7,3,5,8,2,2
A930014E01Rik,0,8,0,4,2,0
Impa1,3429,2488,1928,2443,2589,2820
Gm38303,2,6,2,20,4,12
Slc10a5,71,19,45,73,82,111
Zfand1,231,202,293,234,196,296
Chmp4c,239,165,86,243,295,292
Snx16,415,267,732,202,165,211
Gm37831,0,0,0,0,0,0
Gm37244,1,2,0,8,2,7
Gm22795,0,0,0,0,0,0
Gm22547,0,0,0,0,0,0
Gm10745,19,10,42,0,0,0
Gm37813,0,0,1,0,0,0
Gm2464_1,0,0,0,1,0,0
Ralyl,53,33,82,30,20,19
Gm2464_2,0,0,0,0,0,0
Gm25981,0,0,0,0,0,0
Gm22026,0,0,0,0,0,0
Gm23112,0,0,0,0,0,0
Slc7a12,1,0,0,0,1,0
Lrrcc1,688,495,642,814,739,869
E2f5,3545,1878,7825,1005,1185,1141
1810022K09Rik,1497,1373,959,788,996,984
Car13,102,64,46,60,72,34
Car1,1,3,2,1,1,4
Car3,4,0,1,30,10,71
Car2,15,13,2,74,89,78
A930001A20Rik,3,5,10,6,4,2
Gm33819,66,6,167,0,3,6
Gm9733,4,2,12,2,0,5
Sirpb1a,2,1,24,6,2,4
Sirpb1b,15,19,34,9,4,7
Gm37468,0,0,0,0,0,0
Sirpb1c,0,0,2,2,0,0
Gm5150,4,1,3,2,5,10
Gm24694,0,2,0,0,0,0
Gm25863,0,0,0,0,0,0
Ythdf3,6308,4852,6812,5697,7273,6551
Gm26485,0,0,0,0,0,0
Gm24963,0,0,0,0,0,0
Gm30340,2,0,17,0,0,0
Mir124-2hg,1,0,0,0,0,2
Mir124a-2,0,0,0,0,0,0
Gm23441,0,0,0,0,0,0
Cypt12,0,0,0,0,0,0
Bhlhe22,2,9,6,0,5,14
Gm23726,0,0,0,0,0,0
Cyp7b1,60,29,132,28,30,53
Gm23686,0,0,0,0,0,0
Gm43834,3,2,0,18,12,24
Gm30667,14,4,3,10,8,9
4930433B08Rik,0,0,0,0,0,0
Gm42944,5,1,2,16,16,26
Armc1,2029,1512,1528,1101,1201,1197
Gm37979,16,2,6,10,14,3
Mtfr1,1921,1631,1785,1273,1458,1564
Pde7a,1190,856,776,1168,1167,1225
Gm16093,1,0,0,0,2,0
Gm22282,0,0,0,0,0,0
Dnajc5b,38,6,80,5,2,8
Gm23330,0,0,0,0,0,0
1700064H15Rik,4,0,12,7,4,1
Trim55,1,0,1,0,0,0
BC002189,2,3,1,2,1,2
Crh,6,6,0,2,6,2
4632415L05Rik,444,297,230,305,250,315
Cp,8,3,2,45,41,71
Hps3,481,396,546,449,426,515
Hltf,769,538,756,840,738,936
Gyg,5641,2477,15445,524,680,684
Cpa3,12,10,7,8,5,4
Mir7007,0,0,0,0,0,0
Cpb1,18,10,78,2,0,2
Gm43525,0,0,0,0,0,0
Agtr1b,1,0,1,1,2,1
Gm42594,0,0,0,0,0,0
